   8.9235469673855358E-002 -0.58805930395853945        1.0000000000000000     
  0.47002712035248612       -1.4442471538978738       0.99998370943060688     
   1.1544918068623578       -2.6784173334870109       0.99989866812015482     
   2.1417395000488861       -4.2868220857739763       0.99964993256357548     
   3.4302854522741830       -6.2629618735121424       0.99910192524314223     
   5.0181718828544417       -8.5964495718280354       0.99808087198949913     
   6.9029821912401541       -11.271763184366634       0.99637903251852833     
   9.0818467312730178       -14.267050712564188       0.99376137175319634     
   11.551447738025461       -17.553186566291110       0.98997519002587930     
   14.308024565510838       -21.093293625734162       0.98476287854885147     
   17.347379485648453       -24.842911532585354       0.97787738466009189     
   20.664884112245872       -28.750901140590738       0.96909924330532082     
   24.255486464357240       -32.761043153507586       0.95825335001728895     
   28.113718667377785       -36.814154673801738       0.94522327325697264     
   32.233705283948964       -40.850455376929077       0.92996103955976761     
   36.609172263707315       -44.811892845534814       0.91249100993159660     
   41.233456499078912       -48.644182055281441       0.89290751443099359     
   46.099515972991739       -52.298400895796760       0.87136699159407549     
   51.199940483280550       -55.732078714447219       0.84807617106930977     
   56.526962927580016       -58.909793155610046       0.82327817282811711     
   62.072471131594504       -61.803341079316112       0.79723829362897225     
   67.828020202776045       -64.391572824855743       0.77023085812202319     
   73.784845390625605       -66.659982353496872       0.74252800818627562     
   79.933875434049668       -68.600136895953653       0.71439083141975379     
   86.265746375458065       -70.209015249401318       0.68606286486735502     
   92.770815820573617       -71.488308210350439       0.65776577289624683     
   99.439177622243008       -72.443720221989807       0.62969687348337644     
   106.26067696589112       -73.084299202106607       0.60202814572190055     
   113.22492583364878       -73.421811918146773       0.57490636305573528     
   120.32131882360618       -73.470174987874017       0.54845403727658470     
   127.53904930010253       -73.244946240686104       0.52277091060897218     
   134.86712585045962       -72.762877382479104       0.49793578667297150     
   142.29438902309766       -72.041526310616433       0.47400853999450532     
   149.80952832154560       -71.098925730401163       0.45103218549643925     
   157.40109942846678       -69.953303697735322       0.42903492346433203     
   165.05754163347066       -68.622851175660458       0.40803210230433873     
   172.76719543817123       -67.125531509606418       0.38802806194251310     
   180.51832031168308       -65.478926794634546       0.36901783604129063     
   188.29911256951587       -63.700116349052067       0.35098870237745172     
   196.09772334864121       -61.805582861398328       0.33392157866007144     
   203.90227665135882       -59.811142193966951       0.31779226653862092     
   211.70088743048413       -57.731893267979878       0.30257255018268336     
   219.48167968831697       -55.582184894165820       0.28823115809371530     
   227.23280456182877       -53.375596826483253       0.27473459811121520     
   234.94245836652942       -51.124932691855307       0.26204787618409053     
   242.59890057153325       -48.842222777434550       0.25013510960410523     
   250.19047167845443       -46.538734937033730       0.23896004519719496     
   257.70561097690239       -44.224992112508176       0.22848649255265638     
   265.13287414954038       -41.910795159629608       0.21867868182030298     
   272.46095069989752       -39.605249828741570       0.20950155497853151     
   279.67868117639387       -37.316796885994549       0.20092099881149247     
   286.77507416635126       -35.053244478397204       0.19290402715840027     
   293.73932303410891       -32.821801951178415       0.18541891933076166     
   300.56082237775706       -30.629114423324925       0.17843532094611525     
   307.22918417942645       -28.481297519279941       0.17192431280756040     
   313.73425362454202       -26.383971742934865       0.16585845287182158     
   320.06612456595036       -24.342296064385955       0.16021179579776262     
   326.21515460937445       -22.361000369935336       0.15495989405367624     
   332.17197979722403       -20.444416500644337       0.15007978408597716     
   337.92752886840555       -18.596507673464792       0.14554996061409700     
   343.47303707242003       -16.820896140766969       0.14135034171593464     
   348.80005951671950       -15.120888998446853       0.13746222700428204     
   353.90048402700830       -13.499502099453075       0.13386825086605136     
   358.76654350092110       -11.959482068594069       0.13055233244147382     
   363.39082773629269       -10.503326446139708       0.12749962375806115     
   367.76629471605105       -9.1333020125699811       0.12469645720221847     
   371.88628133262222       -7.8514613653856893       0.12213029330801749     
   375.74451353564280       -6.6596578319961317       0.11978966966571507     
   379.33511588775417       -5.5595588109348366       0.11766415160001867     
   382.65262051435155       -4.5526576378342840       0.11574428513769372     
   385.69197543448922       -3.6402840731868502       0.11402155267369704     
   388.44855226197456       -2.8236135064230998       0.11248833165240557     
   390.91815326872705       -2.1036749650559430       0.11113785650331036     
   393.09701780875992       -1.4813580069528856       0.10996418400583567     
   394.98182811714554      -0.95741855077384919       0.10896216220060580     
   396.56971454772588      -0.53248363041405733       0.10812740290073383     
   397.85826049995120      -0.20705475174905238       0.10745625773189470     
   398.84550819313768        1.8492598186906649E-002  0.10694579714389238     
   399.52997287964757       0.14394587104175804       0.10659378853052408     
