  0.15930747283286498       -1.1704610481398785        1.0000000000000000     
  0.83926266077225087       -2.8748443979456075       0.99993988402727807     
   2.0620691093675929       -5.3303528071137318       0.99962595330777060     
   3.8271675208734286       -8.5236826452387575       0.99870788341780026     
   6.1333915070668814       -12.427858690522648       0.99668834103319026     
   8.9791815427790436       -16.995956824203422       0.99294096824264688     
   12.362606069271543       -22.155522016837264       0.98674520347750849     
   16.281366543166186       -27.805479149033392       0.97734251863983190     
   20.732799991817650       -33.817134847690113       0.96401325510940172     
   25.713881153622182       -40.039866243430687       0.94616472250620909     
   31.221224662733835       -46.310606348694286       0.92341307475783663     
   37.251087406179401       -52.465050671892243       0.89563896863368087     
   43.799371094819485       -58.348248970561983       0.86300321820280612     
   50.861625062659336       -63.822879761722113       0.82592107489538391     
   58.433049299381075       -68.774503405135420       0.78500570502534095     
   66.508497717100894       -73.113927954705403       0.74099730566224831     
   75.082481650610035       -76.777280122543019       0.69469319133925822     
   84.149173589474174       -79.724494805337258       0.64688896901760840     
   93.702411139863955       -81.936861067493211       0.59833510843386062     
   103.73570121364470       -83.414113166066912       0.54970889609331619     
   114.24222444201376       -84.171403841063821       0.50159940895199717     
   125.21483981076094       -84.236373298202324       0.45450234117949007     
   136.64608951405086       -83.646436856573374       0.40882163333155341     
   148.52820402345890       -82.446352764320380       0.36487537856558899     
   160.85310736883366       -80.686092156897971       0.32290410287568067     
   173.61242262741123       -78.419008989510232       0.28308008208032637     
   186.79747761745816       -75.700293906586722       0.24551681221013547     
   200.39931079257889       -72.585688763856368       0.21027808743273851     
   214.40867733268735       -69.130435411096315       0.17738637730162082     
   228.81605542750233       -65.388431743790591       0.14683035511634893     
   243.61165274830250       -61.411568890704778       0.11857153233117451     
   258.78541310353899       -57.249225059850581        9.2550017211762592E-002
   274.32702327378757       -52.947893607087209        6.8689452152310107E-002
   290.22592002139214       -48.550925070338465        4.6901202489876559E-002
   306.47129727003704       -44.098365080601589        2.7087876751134637E-002
   323.05211344937072       -39.626872135059578        9.1462584302482285E-003
   339.95709899968517       -35.169701153594083       -7.0302744585543390E-003
   357.17476403155518       -30.756740517990302       -2.1549771790384923E-002
   374.69340613522729       -26.414591907861666       -3.4520112344350019E-002
   392.50111833445453       -22.166683701890602       -4.6047727164656320E-002
   410.58579717936772       -18.033410015262223       -5.6236595867979820E-002
   428.93515097288628       -14.032288604329777       -6.5187472881865063E-002
   447.53670812507335       -10.178131898899233       -7.2997306399957634E-002
   466.37782562976162       -6.4832263321792389       -7.9758818022964403E-002
   485.44569765768404       -2.9575159396721151       -8.5560215630542766E-002
   504.72736426027262       0.39121309886513650       -9.0485016035044233E-002
   524.20972017820736        3.5571496858274672       -9.4611957451893741E-002
   543.87952374872907        6.5362789772944367       -9.8014984836677144E-002
   563.72340590566228        9.3262092132934544      -0.10076329373905875     
   583.72787926603041        11.926005521376185      -0.10292142055908252     
   603.87934729708911        14.336031666410248      -0.10454936900887425     
   624.16411355754371        16.557800429075755      -0.10570276422428525     
   644.56839100667435        18.593833050716562      -0.10643302737397675     
   665.07831137503706        20.447527977849198      -0.10678756481071049     
   685.67993459037507        22.123038971046238      -0.10680996682991896     
   706.35925825233289        23.625162505832620      -0.10654021196889243     
   727.10222714953227        24.959234283621754      -0.10601487351777392     
   747.89474281254286        26.131034585033976      -0.10526732553958296     
   768.72267309625431        27.146702132711379      -0.10432794622677319     
   789.57186178513723        28.012656083125908      -0.10322431687013436     
   810.42813821486300        28.735525733813603      -0.10198141509404682     
   831.27732690374580        29.322087511761890      -0.10062180133031919     
   852.10525718745737        29.779208797825273       -9.9165797769845757E-002
   872.89777285046785        30.113798139277261       -9.7631659254545519E-002
   893.64074174766722        30.332761406109110       -9.6035735757916255E-002
   914.32006540962516        30.442963454962385       -9.4392626256537854E-002
   934.92168862496328        30.451194876594393       -9.2715323921682954E-002
   955.43160899332588        30.364143417266327       -9.1015352663871826E-002
   975.83588644245629        30.188369680858003       -8.9302895147192293E-002
   996.12065270291112        29.930286736036280       -8.7586912457441185E-002
   1016.2721207339697        29.596143271155615       -8.5875255661166022E-002
   1036.2765940943380        29.192009958135589       -8.4174769533661375E-002
   1056.1204762512709        28.723768705509869       -8.2491388764757173E-002
   1075.7902798217929        28.197104499438350       -8.0830226973421210E-002
   1095.2726357397275        27.617499550276467       -7.9195658877150396E-002
   1114.5543023423163        26.990229480471907       -7.7591395971005436E-002
   1133.6221743702386        26.320361307838748       -7.6020556074979040E-002
   1152.4632918749269        25.612752995737473       -7.4485727108007341E-002
   1171.0648490271137        24.872054359228091       -7.2989025443119526E-002
   1189.4142028206325        24.102709132974184       -7.1532149191567862E-002
   1207.4988816655455        23.308958022989700       -7.0116426754871730E-002
   1225.3065938647728        22.494842580211554       -6.8742860972996783E-002
   1242.8252359684450        21.664209748963547       -6.7412169184780144E-002
   1260.0429010003149        20.820716957819041       -6.6124819503561680E-002
   1276.9478865506294        19.967837634244116       -6.4881063597083899E-002
   1293.5287027299632        19.108867037300872       -6.3680966246318332E-002
   1309.7740799786079        18.246928314970884       -6.2524431943225336E-002
   1325.6729767262127        17.384978703994651       -6.1411228772678385E-002
   1341.2145868964612        16.525815800793005       -6.0341009809103237E-002
   1356.3883472516977        15.672083841615500       -5.9313332243877491E-002
   1371.1839445724979        14.826279939125410       -5.8327674445349885E-002
   1385.5913226673129        13.990760230605513       -5.7383451139528509E-002
   1399.6006892074213        13.167745900382759       -5.6480026886157997E-002
   1413.2025223825419        12.359329045566744       -5.5616728012073499E-002
   1426.3875773725890        11.567478360013933       -5.4792853151465919E-002
   1439.1468926311666        10.794044616759658       -5.4007682531003881E-002
   1451.4717959765412        10.040765933390452       -5.3260486126703893E-002
   1463.3539104859492        9.3092728091279859       -5.2550530808972810E-002
   1474.7851601892391        8.6010929255330026       -5.1877086582416881E-002
   1485.7577755579864        7.9176557057400094       -5.1239432017792651E-002
   1496.2642987863555        7.2602966296534488       -5.0636858964847049E-002
   1506.2975888601361        6.6302613044336862       -5.0068676626763259E-002
   1515.8508264105260        6.0287092914949687       -4.9534215069468437E-002
   1524.9175183493901        5.4567176923696126       -4.9032828232133306E-002
   1533.4915022828993        4.9152844970769136       -4.8563896498792725E-002
   1541.5669507006189        4.4053316992927254       -4.8126828885118711E-002
   1549.1383749373408        3.9277081832928644       -4.7721064888926933E-002
   1556.2006289051808        3.4831923880139657       -4.7346076048001139E-002
   1562.7489125938209        3.0724947537103726       -4.7001367244213478E-002
   1568.7787753372663        2.6962599568664718       -4.6686477788693143E-002
   1574.2861188463780        2.3550689387163990       -4.6400982318898575E-002
   1579.2672000081825        2.0494407323664032       -4.6144491534825097E-002
   1583.7186334568339        1.7798340927310545       -4.5916652798155669E-002
   1587.6373939307286        1.5466489310740654       -4.5717150614703779E-002
   1591.0208184572211        1.3502275498169347       -4.5545707016415450E-002
   1593.8666084929332        1.1908556497648688       -4.5402081852363170E-002
   1596.1728324791266        1.0687629692701679       -4.5286072979250178E-002
   1597.9379308906323       0.98412261907210363       -4.5197516258875164E-002
   1599.1607373392278       0.93703686948414944       -4.5136284694097674E-002
